"code","2021 Q4","2022 Q1","2022 Q2","2022 Q3","2022 Q4"
"08011",709837.692682956,1034799.55648776,1504529.68144564,390120.548192643,841166.015548749
"08013",14703910.3597311,12709910.4349193,12855965.0304547,13872246.9534444,13600384.110334
"08015",456982.675770298,362665.266399502,410363.388981006,455712.397673439,455617.973317207
"08017",1814521.86399035,1818028.85262185,1795952.09831934,1791460.66263719,1811143.95072542
"08019",10917519.6096494,12460682.8772683,10515086.4325454,10638543.8692469,11537267.4905325
"08021",1323123.40925812,1164053.03939767,1220586.3658192,1309808.92750033,1312792.79281981
"08023",1382541.41770985,1298892.62487671,1235398.20662967,1625768.70757964,1371442.53465034
"08025",1390009.39384623,1300899.97833534,1341734.28598129,1402478.60250394,1387910.92133205
"08027",137898.528875013,61607.0387941837,64281.4069279421,92696.8793613849,139543.862145806
"08029",4503656.36726357,4507054.16293533,4507041.5323134,4507041.57927895,4507041.57910432
"08031",321446163.583768,518484594.861923,361692114.513751,349006440.809616,398740550.39086
"08033",203133.540576164,216460.143180743,227278.863610412,235938.967806788,242871.723496251
"08035",9242068.78105292,9919376.67784339,10101357.5598279,10165140.4454756,10189839.9180577
"08037",1939254.78301003,1125608.94250479,1275732.31690718,1100013.48189417,1457322.39515237
"08039",880900.838421909,793644.821797146,856697.860080083,793689.534129052,865467.047857538
"08041",7886825.36695568,7862282.71610313,7839861.02298004,7861898.76347849,7840238.27952028
"08043",1669787.01844099,1674137.69836898,1670775.34429981,1672896.16144581,1671292.83805787
"08045",19816300.7224142,20407986.1242306,17101957.4769349,18958237.6884485,19797037.9209805
"08047",2447.45402856878,2447.3751188468,2447.37512105752,2447.37512105746,2447.37512105746
"08049",1009353.62666142,624063.21745671,717362.580425469,902944.42641112,967227.928628269
"08051",6614335.93026773,6488488.42669122,6607966.91438762,6528006.85599353,6547945.42918497
"08053",3819.61857080389,3496.68177434773,2715.47961817016,2583.07169417251,3201.71447580161
"08055",304715.509023415,390383.328881389,310264.701934795,351120.036739874,377386.595569853
"08057",1295863.0835144,1321579.89547004,1368953.73455412,1405113.19017337,1376396.25116854
"08059",21228167.1793887,21373623.9630629,21113841.2274466,17334512.166557,21009944.8246402
"08061",232871.329617443,232871.329617443,232871.329617443,232871.329617443,232871.329617443
"08063",5390166.01889215,4702655.33459268,4989611.52342443,5160131.56585278,5556291.35308977
"08065",1.50752618478428e-05,1.50179966227417e-05,1.50182141521161e-05,1.50182133258075e-05,1.50182133289449e-05
"08067",10396310.429367,9950441.27002931,9829076.70940887,9831657.44757539,10643540.7434922
"08069",17338712.8279574,14903760.9575505,17479646.9857723,17960608.0874991,18419660.5381196
"08071",6261971.59981136,6012549.90226431,6627335.84136745,6756036.74849072,6379605.93519145
"08073",6440.29572416948,-86.1633063098029,806.789537693336,522.617191586321,3170.57603300228
"08075",6321770.47940258,6611217.50175826,6621041.94489392,6621115.82809908,6621116.35796921
"08077",36741095.5780164,37107681.7631469,37216708.7067861,37252079.869555,37263499.304026
"08079",-4.2319255412199e-05,-4.21498630074779e-05,-4.21505410434479e-05,-4.21505383294357e-05,-4.21505383402967e-05
"08081",8701281.17390208,8953072.79541984,9748963.72629202,10239327.0529143,10240096.0212341
"08083",2035701.62515706,2034975.45673717,2031681.94294808,2032983.01262294,2032467.50459689
"08085",2909374.93033809,2620250.94605707,2851823.68114175,3059414.7769098,2892134.82709387
"08087",16083849.0971396,12063320.2729651,15024654.0886655,14474496.2600474,14930186.8330532
"08089",434442.323153257,1396094.87153157,1962149.94505557,1752467.11430043,715392.919315487
"08091",6124224.72678432,4908819.89149317,4746709.99931472,5156121.88755401,5058021.14457722
"08093",603894.798387505,585729.868849672,712876.586186759,768265.787636145,704258.136036561
"08095",4644296.32775179,4395907.31767292,4776512.61025579,4543671.46475231,4811920.28425294
"08097",1793560.28137769,1671456.86126918,1945742.48980695,2135876.27939563,1874370.1659356
"08099",4895413.76848982,4668235.07439562,4667258.79168854,4651017.6611719,4631601.42839397
"08101",8072219.78653919,7034897.53701417,6833478.64555574,7722078.57257828,7775178.24569994
"08103",13478422.7172055,11215213.8595613,9992158.55414027,10523303.2707599,13595092.7346094
"08105",3785189.69739806,7251402.26377698,8874247.92258404,6872830.85006775,4867036.99019567
"08107",4538678.05377996,5400810.63495799,4416746.29426162,5966015.47439431,4386524.83245922
"08109",4488033.69905948,2992051.78985096,3231802.44664315,4234926.80210288,4416660.86777487
"08111",-1.73492435096839e-05,-1.7282564802991e-05,-1.7282821070485e-05,-1.72828200855657e-05,-1.72828200893624e-05
"08113",410417.605741033,391456.410681277,347481.950770414,322717.805963164,289352.31148582
"08115",965799.398188809,965176.796571803,965205.770895451,965204.468006976,965204.526687409
"08117",1569308.42999169,1504078.61376273,1575635.54612961,1597932.6037456,1563215.21432777
"08119",286592.518476579,347862.249693067,347862.534533619,347862.534249776,347862.534250059
"08121",1408083.02839635,-281293.113858831,-410042.814879778,-346347.344678258,-177099.02969893
"08123",174306496.413681,196988415.413251,221729408.889819,170151044.335017,173942617.241204
"08125",10868400.0842127,10247955.7938661,10712515.703807,11170631.6333207,11074567.4696244
"09001",6585400.24422339,6323341.48375367,6859043.20316018,7616167.14626021,8213174.32602928
"09003",11298744.3955702,11045480.4883509,16986376.1413743,13642346.5251429,10463061.5585311
"09005",5932325.19990201,5345317.80172933,5511999.16461667,5863405.85127219,5980534.51050962
"09007",3983028.47306278,2165509.65534832,2392454.79461642,1247090.36439604,3065778.79530932
"09009",9594947.36582357,5651389.14857627,8405189.75792253,7392147.32185251,7320361.80781483
"09011",18496416.3536854,16365582.9113968,18627423.580596,17618285.9242074,18455953.0967182
"09013",6933839.90848664,3966594.91339246,5705226.02094297,5528271.55984606,5359385.08361338
"09015",2966911.09936429,3041002.83310505,3129675.51464874,3077851.08580616,3065254.68111191
"10001",75064.6454068477,168394.767460201,211414.474713215,377815.246180172,523172.239417593
"10003",245657.291855813,105758.929873094,23834.9907067947,148131.50970493,87923.587483627
"10005",9005207.27660793,6031143.28457105,6589655.78437851,7609781.51876008,8698481.60312057
"11001",-16056.1164766591,-65233.8331271754,-57813.0192257114,-54165.6959917925,-46426.2011596136
"12001",11481719.8730641,9459311.61857705,10958765.3544477,11179665.5254187,11520166.1887477
"12003",3004.20854647132,90224.5023557428,57904.3614238563,70724.5961674898,39000.7597831747
"12005",3542515.52669157,3541137.43800351,3507133.91703985,3490767.00332395,3500877.32844308
"12007",4381494.56745933,3913736.0591274,3364868.21764149,4457590.20099707,4139341.16509171
"12009",3522129.14274525,3131784.17439729,3243361.77565111,3707887.78448348,3005046.17455379
"12011",7454735.35805326,8280046.35340974,8827774.63272566,7119735.07599498,8085102.73642901
"12013",1178210.93816404,991870.010642028,900132.38331635,854492.999013441,831786.754323203
